transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
13702,35,420,10/5/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
14176,35,420,20/3/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
14490,18,420,14/10/2017,TRUE,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18,42226
19350,0,420,6/9/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,183.86,$137.90,35707
71,54,419,3/1/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,39915
1036,7,419,15/9/2017,FALSE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,38258
6691,22,419,16/9/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,34165
7074,79,419,4/11/2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01,37873
8267,40,419,10/7/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,38750
10581,46,419,16/12/2017,FALSE,Approved,Solex,Standard,low,medium,1289.85,$74.51,39427
15499,52,419,21/5/2017,FALSE,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51,37220
766,93,418,26/7/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09,36833
1856,87,418,1/8/2017,FALSE,Approved,Giant Bicycles,Standard,high,medium,1179,$707.40,35667
7760,21,418,2/12/2017,FALSE,Approved,Solex,Standard,medium,large,1071.23,$380.74,35160
7787,18,418,23/6/2017,FALSE,Approved,Solex,Standard,medium,medium,575.27,$431.45,41345
9045,78,418,26/1/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,38193
13196,76,418,7/9/2017,TRUE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,41922
3070,16,417,8/7/2017,TRUE,Approved,Norco Bicycles,Standard,high,small,1661.92,"$1,479.11",34586
6994,92,417,24/2/2017,TRUE,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36",37626
7545,32,417,22/5/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,37337
10059,36,417,21/10/2017,FALSE,Approved,Solex,Standard,low,medium,945.04,$507.58,35052
14423,0,417,24/3/2017,FALSE,Approved,,,,,1216.4,,
15281,38,417,2/7/2017,FALSE,Approved,Solex,Standard,medium,medium,1577.53,$826.51,40618
16963,7,417,22/2/2017,FALSE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,38258
17896,10,417,30/8/2017,FALSE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25,41701
352,34,416,19/6/2017,FALSE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,35052
4469,79,416,28/3/2017,FALSE,Cancelled,Norco Bicycles,Standard,medium,medium,1555.58,$818.01,33429
6090,22,416,5/7/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,42696
13747,68,416,7/4/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,33879
16802,32,416,3/10/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,37337
12115,20,415,26/4/2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47",34115
16873,55,415,12/3/2017,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,34170
1319,97,414,1/3/2017,TRUE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,33549
1943,0,414,17/7/2017,TRUE,Approved,Solex,Road,medium,medium,416.98,$312.74,35560
2922,67,414,9/1/2017,FALSE,Approved,Solex,Standard,medium,large,1071.23,$380.74,35160
5108,61,414,13/11/2017,TRUE,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94,33429
12328,17,414,23/6/2017,FALSE,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74,34079
13730,2,414,16/10/2017,TRUE,Approved,Giant Bicycles,Road,low,small,590.26,$525.33,40487
4979,17,413,26/3/2017,FALSE,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74,34079
6464,0,413,6/1/2017,FALSE,Approved,WeareA2B,Standard,medium,small,175.89,$131.92,42295
8922,87,413,16/7/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,34996
9421,22,413,23/5/2017,FALSE,Approved,Solex,Standard,medium,medium,575.27,$431.45,39880
13339,43,413,18/2/2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01,38206
3472,0,412,3/12/2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54,42696
6308,82,412,13/2/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65,42404
19919,41,412,9/10/2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,38693
731,0,411,9/2/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,41064
2129,34,411,23/3/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,38216
8579,76,411,26/6/2017,FALSE,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77",37539
8682,72,411,29/5/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40,42295
10423,58,411,26/3/2017,FALSE,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51,37220
2086,52,410,1/12/2017,TRUE,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51,33259
5336,83,410,24/12/2017,TRUE,Approved,Solex,Touring,medium,large,2083.94,$675.03,36367
5823,84,410,10/2/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
9800,22,410,19/8/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,42696
11959,27,410,15/8/2017,FALSE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72,37698
12878,23,410,30/6/2017,FALSE,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88,33552
14474,95,410,9/12/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,569.56,$528.43,33364
2775,86,409,15/6/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,235.63,$125.07,36367
6855,65,409,17/12/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,42710
15135,91,409,17/5/2017,FALSE,Approved,Solex,Standard,medium,medium,100.35,$75.26,37626
15964,10,409,24/7/2017,FALSE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25,39298
2503,58,408,22/2/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40,42295
7395,52,408,24/10/2017,TRUE,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51,37220
9162,27,408,8/7/2017,FALSE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72,36334
11356,78,408,13/12/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,38193
18545,53,408,15/8/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,35470
3246,69,407,15/10/2017,FALSE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,35455
3986,5,407,4/2/2017,FALSE,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48,38216
8287,89,407,24/8/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48,38750
11955,0,407,20/3/2017,FALSE,Approved,Solex,Standard,medium,medium,71.49,$53.62,40649
14671,98,407,21/12/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,34170
15028,34,407,4/2/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,39880
15866,0,407,29/3/2017,TRUE,Approved,Solex,Standard,medium,medium,71.49,$53.62,41245
17026,59,407,16/1/2017,FALSE,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36",37626
19098,0,407,18/7/2017,FALSE,Approved,OHM Cycles,Standard,low,medium,71.16,$56.93,40487
1349,38,406,17/2/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,41167
6471,0,406,26/3/2017,,Approved,Giant Bicycles,Standard,medium,large,569.56,$528.43,37874
8686,82,406,15/9/2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65,42404
9502,19,406,27/1/2017,TRUE,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71,40784
16654,27,406,15/8/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,34527
18749,0,406,21/3/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,34165
905,2,405,12/10/2017,FALSE,Approved,Giant Bicycles,Road,low,small,590.26,$525.33,33879
1722,89,405,24/10/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48,36498
2066,19,405,16/12/2017,TRUE,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71,37659
4880,58,405,15/8/2017,TRUE,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51,39915
7781,54,405,2/9/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,42105
18977,35,405,14/1/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
170,6,404,16/10/2017,,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73,37838
5310,73,404,18/4/2017,FALSE,Approved,Solex,Standard,medium,medium,1945.43,$333.18,38859
5781,8,404,9/4/2017,TRUE,Approved,Solex,Road,medium,small,1703.52,"$1,516.13",38693
8036,32,404,22/8/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,34527
9205,2,404,25/1/2017,FALSE,Approved,Solex,Standard,medium,medium,71.49,$53.62,40649
11331,62,404,20/8/2017,FALSE,Approved,Solex,Standard,medium,medium,478.16,$298.72,41047
15552,37,404,5/7/2017,TRUE,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82,36498
16372,99,404,27/4/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,1227.34,$770.89,33364
18409,77,404,12/12/2017,FALSE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,38339
3858,1,403,28/3/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
12287,63,403,17/8/2017,FALSE,Approved,Solex,Standard,medium,medium,1483.2,$99.59,41047
17309,2,403,22/4/2017,FALSE,Approved,Solex,Standard,medium,medium,71.49,$53.62,40784
18155,34,403,4/11/2017,TRUE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,39526
18507,70,403,22/9/2017,FALSE,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43,38193
18755,55,403,30/1/2017,,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,35707
3,37,402,16/10/2017,FALSE,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82,36361
1674,47,402,4/11/2017,TRUE,Approved,Trek Bicycles,Road,low,small,1720.7,"$1,531.42",38991
13820,12,402,30/9/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,38216
17127,3,402,29/1/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,41167
17824,61,402,5/5/2017,TRUE,Approved,OHM Cycles,Standard,low,medium,71.16,$56.93,42172
18312,77,402,3/10/2017,FALSE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,40553
5859,14,401,19/8/2017,FALSE,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29",37838
11088,46,401,1/12/2017,FALSE,Approved,Solex,Standard,low,medium,1289.85,$74.51,39427
11297,18,401,25/10/2017,FALSE,Approved,Solex,Standard,medium,medium,575.27,$431.45,41345
14461,84,401,17/3/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
17776,73,401,5/3/2017,FALSE,Approved,Solex,Standard,medium,medium,1945.43,$333.18,37499
18662,34,401,11/9/2017,FALSE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,37698
19037,28,401,18/6/2017,TRUE,Approved,Norco Bicycles,Standard,medium,small,1216.14,"$1,082.36",33455
3340,46,400,18/8/2017,TRUE,Approved,Solex,Standard,low,medium,1289.85,$74.51,39427
3709,94,400,24/6/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1635.3,$993.66,41434
5040,53,400,17/7/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,35470
6956,19,400,13/2/2017,FALSE,Approved,OHM Cycles,Road,high,large,12.01,$7.21,39880
9470,49,400,4/5/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,41064
909,27,399,20/4/2017,FALSE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72,37698
3315,89,399,22/4/2017,FALSE,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74,42458
5642,17,399,11/11/2017,TRUE,Cancelled,Solex,Standard,high,medium,1024.66,$614.80,40670
11966,57,399,25/7/2017,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,41047
12227,71,399,28/9/2017,TRUE,Approved,Solex,Standard,high,large,1842.92,"$1,105.75",38193
14514,74,399,19/3/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91,42226
803,67,398,12/4/2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,38647
3983,49,398,17/9/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,41064
6739,69,398,21/4/2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,33879
10095,98,398,9/5/2017,,Approved,Trek Bicycles,Standard,high,medium,358.39,$215.03,38002
10471,80,398,27/10/2017,FALSE,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84,35455
15398,80,398,11/1/2017,FALSE,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84,35455
18174,2,398,18/12/2017,FALSE,Approved,Solex,Standard,medium,medium,71.49,$53.62,41245
1283,0,397,9/8/2017,FALSE,Approved,,,,,850,,
5163,31,397,3/2/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18,34527
5177,53,397,1/5/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,33259
6393,76,397,3/2/2017,FALSE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,33429
9899,35,397,15/11/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,38750
12839,93,397,12/8/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09,36833
233,92,396,1/9/2017,FALSE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,33259
5178,0,396,1/3/2017,FALSE,Approved,Solex,Standard,medium,medium,441.49,$84.99,39427
5625,34,396,25/6/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,39880
8606,35,396,1/12/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,41245
8738,34,396,19/1/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,42560
18865,0,396,30/9/2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41,42458
2940,0,395,2/4/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,41009
3454,34,395,2/10/2017,,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,37838
7550,79,395,14/6/2017,FALSE,Approved,Solex,Touring,medium,large,2083.94,$675.03,38339
10411,0,395,11/9/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,33552
10473,72,395,30/11/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40,34143
13363,13,395,5/1/2017,FALSE,Approved,Solex,Standard,medium,medium,1577.53,$826.51,40618
14710,35,395,16/9/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,38573
2139,4,394,14/1/2017,FALSE,Approved,Solex,Standard,medium,medium,1483.2,$99.59,40410
4564,29,394,21/8/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09,38002
5814,0,394,9/2/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,235.63,$125.07,38206
13396,35,394,14/9/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,33549
15383,4,394,15/11/2017,FALSE,Approved,Solex,Standard,medium,medium,1483.2,$99.59,33879
17920,72,394,14/6/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40,34170
18546,0,394,8/5/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,35667
19911,90,394,9/1/2017,TRUE,Approved,Solex,Standard,low,medium,945.04,$507.58,35560
16298,79,393,6/8/2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01,41533
17076,96,393,16/2/2017,FALSE,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77",34556
2588,58,392,14/8/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40,42295
3153,46,392,14/7/2017,FALSE,Approved,Solex,Standard,low,medium,1289.85,$74.51,39427
6158,96,392,22/2/2017,FALSE,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77",37539
6273,35,392,15/4/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,34527
6431,4,392,13/4/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48,38573
15385,10,392,8/2/2017,FALSE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25,41701
18975,4,392,20/9/2017,FALSE,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48,38573
4658,86,391,17/6/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,235.63,$125.07,38206
9791,65,391,24/1/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,42145
15608,27,391,19/5/2017,FALSE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72,36334
18731,66,391,4/11/2017,TRUE,Approved,Giant Bicycles,Road,low,small,590.26,$525.33,40487
7034,6,390,15/10/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73,37659
10801,76,390,17/4/2017,FALSE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,41922
15839,41,390,30/1/2017,TRUE,Approved,Solex,Road,medium,medium,416.98,$312.74,35560
17233,94,390,10/2/2017,,Approved,Giant Bicycles,Standard,medium,large,1635.3,$993.66,41434
18350,29,390,15/6/2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54,42696
18942,17,390,20/9/2017,TRUE,Cancelled,Solex,Standard,high,medium,1024.66,$614.80,35378
398,6,389,12/3/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73,37838
3220,61,389,8/9/2017,TRUE,Approved,OHM Cycles,Standard,low,medium,71.16,$56.93,33879
6539,72,389,28/2/2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30,37499
10332,31,389,4/2/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18,39031
11084,55,389,28/2/2017,FALSE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,34143
12689,13,389,18/3/2017,FALSE,Approved,Solex,Standard,medium,medium,1163.89,$589.27,35160
6140,30,388,17/2/2017,FALSE,Approved,Solex,Standard,high,medium,748.17,$448.90,33888
10508,10,388,23/6/2017,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25,41345
17643,32,388,5/11/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,36361
3411,20,387,30/8/2017,FALSE,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47",40303
10089,57,387,12/6/2017,FALSE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,33259
15160,68,387,29/11/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,40410
1259,16,386,18/7/2017,TRUE,Approved,Norco Bicycles,Standard,high,small,1661.92,"$1,479.11",34586
6201,70,386,17/8/2017,FALSE,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43,42105
13696,26,386,21/5/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,34115
14061,27,386,25/10/2017,TRUE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72,36334
16049,53,386,8/4/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,35470
157,6,385,15/9/2017,TRUE,Approved,Solex,Standard,high,medium,748.17,$448.90,42105
1232,95,385,4/5/2017,TRUE,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84,42218
2483,0,385,13/9/2017,FALSE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72,37668
3067,32,385,26/1/2017,FALSE,Approved,Giant Bicycles,Standard,high,medium,1179,$707.40,38693
5753,13,385,27/7/2017,FALSE,Approved,Solex,Standard,medium,medium,1577.53,$826.51,37220
8883,25,385,13/10/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40",40672
11523,17,385,9/5/2017,FALSE,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74,42560
16999,0,385,17/3/2017,FALSE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72,37668
17812,89,385,28/5/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48,40618
2748,80,384,11/7/2017,FALSE,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84,35455
3488,30,384,6/10/2017,TRUE,Approved,Solex,Standard,high,medium,748.17,$448.90,33552
8137,37,384,3/3/2017,TRUE,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82,36361
13104,100,384,29/7/2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,1036.59,$206.35,33364
18106,41,384,31/8/2017,FALSE,Approved,Solex,Road,medium,medium,416.98,$312.74,35560
6332,95,383,1/5/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,569.56,$528.43,37874
13166,20,383,12/7/2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47",40303
19488,38,383,9/11/2017,FALSE,Approved,Solex,Standard,medium,medium,1577.53,$826.51,40618
2499,34,382,23/2/2017,TRUE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,40618
5773,34,382,26/7/2017,TRUE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,39526
10266,80,382,15/7/2017,FALSE,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84,35667
11477,96,382,25/11/2017,FALSE,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77",34556
12676,85,382,25/9/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,36367
14768,60,382,9/8/2017,TRUE,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85",40487
18514,19,382,28/7/2017,TRUE,Approved,OHM Cycles,Road,high,large,12.01,$7.21,34244
5109,70,381,7/5/2017,TRUE,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43,42105
8444,50,381,30/8/2017,FALSE,Approved,WeareA2B,Standard,medium,small,175.89,$131.92,37668
10097,37,381,21/5/2017,TRUE,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82,36361
12326,48,381,5/9/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52,41848
12828,13,381,28/12/2017,TRUE,Approved,Solex,Standard,medium,medium,1163.89,$589.27,42560
13110,26,381,3/2/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,34115
13974,5,381,21/5/2017,FALSE,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71,40784
15598,22,381,24/12/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,34165
3270,70,380,5/8/2017,TRUE,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43,42105
6030,35,380,3/6/2017,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,34527
8125,25,380,25/11/2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65,42404
9531,51,380,4/1/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40",41009
12249,32,380,31/1/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,37337
15093,73,380,20/6/2017,FALSE,Approved,Solex,Standard,medium,medium,1945.43,$333.18,37499
17024,25,380,18/7/2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65,42404
19751,100,380,23/3/2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,1036.59,$206.35,33364
4311,99,379,14/7/2017,FALSE,Approved,Trek Bicycles,Road,low,small,1720.7,"$1,531.42",41009
15914,5,379,7/8/2017,FALSE,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48,39298
3433,45,378,9/8/2017,FALSE,Approved,Solex,Standard,medium,medium,441.49,$84.99,34071
3713,89,378,23/1/2017,TRUE,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74,34079
4298,59,378,28/8/2017,FALSE,Approved,Solex,Standard,medium,large,1061.56,$733.58,34170
8220,15,378,25/4/2017,FALSE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,38693
12725,2,378,12/8/2017,TRUE,Approved,Solex,Standard,medium,medium,71.49,$53.62,41245
19396,87,378,14/6/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1179,$707.40,35667
19700,85,378,14/2/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,42218
4193,72,377,21/2/2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30,42710
4870,12,377,8/2/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,38216
6854,69,377,9/5/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,33879
7451,4,377,3/7/2017,FALSE,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48,38573
8997,66,377,5/7/2017,TRUE,Approved,Giant Bicycles,Road,low,small,590.26,$525.33,40487
9164,5,377,24/12/2017,FALSE,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71,40784
11187,82,377,27/10/2017,FALSE,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18,42226
13507,13,377,19/12/2017,TRUE,Approved,Solex,Standard,medium,medium,1163.89,$589.27,42560
15320,17,377,22/1/2017,FALSE,Approved,Solex,Standard,high,medium,1024.66,$614.80,35378
16070,18,377,20/9/2017,FALSE,Approved,Solex,Standard,medium,medium,575.27,$431.45,41345
16375,85,377,26/4/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,42218
16682,0,377,11/3/2017,FALSE,Approved,,,,,877.44,,
18023,14,377,13/1/2017,,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29",37838
5058,70,376,5/4/2017,FALSE,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43,41922
15762,61,376,7/9/2017,FALSE,Approved,OHM Cycles,Standard,low,medium,71.16,$56.93,40410
18323,92,376,17/11/2017,FALSE,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36",42458
615,81,375,22/7/2017,TRUE,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94,36145
1265,49,375,30/9/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,33259
3457,90,375,8/4/2017,FALSE,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41,37626
3771,60,375,30/9/2017,FALSE,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85",40487
2330,53,374,14/9/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,34170
